title,year,keywords,source,doi,keywords_cn
"Psychological Competences Mediating the Adoption of Health Behaviors in Adults Through Internet, Social Media and Online Games: A Systematic Review",2026,Social media; Psychology; PsycINFO; The Internet; Digital media; Narrative; Digital health; Social psychology; Everyday life; Applied psychology; Online participation; Narrative review; Psychological intervention; Digital divide; Internet privacy; Systematic review,OpenAlex,https://doi.org/10.3390/bs16030357,社交媒体; 心理学; 心理学文摘; 互联网; 数字媒体; 叙述; 数字健康; 社会心理学; 日常生活; 应用心理学; 在线参与; 叙述性综述; 心理干预; 数字鸿沟; 网络隐私权; 系统评价
Barriers and Facilitators Influencing PrEP Uptake Among Men Who Have Sex with Men and Transgender Women in the United States: A Systematic Review,2026,Men who have sex with men; Transgender; Health psychology; Thematic analysis; Qualitative research; Family medicine; Public health; Health care; Human immunodeficiency virus (HIV); Transgender women; Medicine; Gerontology; Pre-exposure prophylaxis; Psychology; MEDLINE,OpenAlex,https://doi.org/10.1007/s10461-026-05092-8,与男性发生性关系的男性; 跨性别; 健康心理学; 主题分析; 定性研究; 家庭医学; 公共卫生; 医疗保健; 人类免疫缺陷病毒（HIV）; 跨性别女性; 医学; 老年学; 暴露前预防; 心理学; 医学文献分析和检索系统
A diffusion model-based method for spatio-temporal geographical flow process,2026,Python (programming language); Computer science; Data file; Database; Process (computing); Data mining; Directory; Code (set theory); Diffusion; Flow (mathematics); Point (geometry); Information flow; Core (optical fiber); Program code; Data flow diagram; Documentation; Source code,OpenAlex,https://doi.org/10.6084/m9.figshare.31449970.v1,Python（编程语言）; 计算机科学; 数据文件; 数据库; 过程（计算）; 数据挖掘; 目录; 代码（集合论）; 扩散; 流量（数学）; 点（几何）; 信息流; 纤芯（光纤）; 程序代码; 数据流图; 文档; 源代码
"Six Independent E We announce the discovery of the unified theory and the solution to the dark matter problem with these results. (χ²/dof = 0.189, 100% Success Across 137 SPARC Galaxies), Nuclear Binding Energy (R² = 0.99996, MAE = 0.0388 MeV/n, 99.9% Accuracy for A > 150, Uranium 99.9%), Neutrino Mass Ratios (m₂/m₁ = 2.003 ± 0.001, m₃/m₁ = α⁻¹/13.5 = 10.151 ± 0.020, m_eeᵐᵃˣ = 7.51 meV, Σm_ν = 65.8 ± 0.8 meV), Universal Linear Correction to Bethe-Weizsäcker (80.5% Improvement, RMS from 26.262 MeV to 5.129 MeV, p < 10⁻³⁰⁰ Across 2548 Nuclei), Four Distinct Galactic Dynamical Families (Silhouette = 0.72, ANOVA F = 18.2, p < 0.0001, 100% Regularity in Families 2 & 3), and Lepton-Mass Scaling Law Across 957 Nuclei (Pearson r = -0.965, Exponent = 0.3333 ± 0.0008, 80.2% Improvement, k_p = 0.017561 ± 0.003139 fm·MeV) — All Converging to a Single Fundamental Field That Also Solves Two Millennium Problems: The Anomalous Acceleration of Interstellar Objects ('Oumuamua, Borisov) and Black Hole Singularities (Replacing Singularities with Regular Field Configurations), with a Registered Patent (International Patent Application No. 357485) — This Field Represents the Primordial Motion Without Which Matter Would Immediately Collapse at All Scales: Atoms in 10⁻¹¹ s, Nuclei in 10⁻²³ s, Stars in 10³ s, Galaxies in 10⁸ yr, and the Universe Would Not Exist",2026,Computer science; Passion; Code (set theory); Theory of everything (philosophy); Mathematics; Treasure; World Wide Web; Epistemology; Publishing; Nothing,OpenAlex,https://doi.org/10.5281/zenodo.18852322,计算机科学; 激情; 代码（集合论）; 万物理论（哲学）; 数学; 宝藏; 万维网; 认识论; 出版; 无
"Platform-mediated industrial symbiosis: Taxonomies, success factors, and strategic implications",2026,Knowledge management; CLARITY; Business; Stakeholder; Industrial symbiosis; Resource (disambiguation); Corporate governance; Business model; Discoverability; Knowledge sharing; Government (linguistics); Revenue model; Process management; Value proposition; Information technology; Information system,OpenAlex,https://doi.org/10.35208/ert.1805093,知识管理; 清晰度; 商业; 利益相关者; 工业共生; 资源（消歧义）; 公司治理; 商业模式; 可发现性; 知识共享; 政府（语言学）; 收入模式; 进程管理; 价值主张; 信息技术; 信息系统
"FGFR-altered metastatic urothelial carcinoma in the real-world setting: Insight from the multicenter, prospective, non-interventional Italian registry of advanced/metastatic urothelial carcinoma (SATURNO)—A FICOG and Meet-URO study.",2026,Medicine; Metastatic Urothelial Carcinoma; Urothelial carcinoma; Lymph node; Oncology; Urothelial cancer; Internal medicine; Lymph; Lung; Fibroblast growth factor receptor; Stage (stratigraphy); Carcinoma; Targeted therapy; Disease; Clinical trial; Bladder cancer; Metastasis; Urology,OpenAlex,https://doi.org/10.1200/jco.2026.44.7_suppl.681,医学; 转移性尿路上皮癌; 尿路上皮癌; 淋巴结; 肿瘤学; 尿路上皮癌; 内科学; 淋巴; 肺; 成纤维细胞生长因子受体; 阶段（地层学）; 癌; 靶向治疗; 疾病; 临床试验; 膀胱癌; 转移; 泌尿科
Science Communication in Brazil: the Place and Role of Libraries,2026,"Scientific communication; Sociology of scientific knowledge; Science communication; Intermediary; Public relations; Sociology; Citizen science; Engineering ethics; Information science; Function (biology); Science, technology, society and environment education; Bridge (graph theory); Public awareness of science; Social science education; Information Dissemination; Political science; Information and Communications Technology; Information society; Subject (documents); Knowledge management",OpenAlex,https://doi.org/10.20913/1815-3186-2025-4-138-150,科学传播; 科学知识社会学; 科学传播; 中介; 公共关系; 社会学; 公民科学; 工程伦理; 信息科学; 功能（生物学）; 科学、技术、社会与环境教育; 桥（图论）; 公众科学意识; 社会科学教育; 信息传播; 政治学; 信息与通信技术; 信息社会; 主题（文件）; 知识管理
Editorial: Embracing circularity in building retrofitting for sustainable transformation,2026,Retrofitting; Demolition; Engineering; Greenhouse gas; Architectural engineering; Built environment; Stock (firearms); Scope (computer science); Sustainability; Civil engineering; Efficient energy use; Building management; Stove; Redevelopment; Global warming; Sustainable development,OpenAlex,https://doi.org/10.3389/fbuil.2026.1798256,改造; 拆除; 工程; 温室气体; 建筑工程; 建筑环境; 库存（枪支）; 范围（计算机科学）; 可持续性; 土木工程; 高效利用能源; 楼宇管理; 炉子; 重新开发; 全球变暖; 可持续发展
User profiling in Citizen Science applications,2026,Citizen science; Profiling (computer programming); Personalization; Computer science; Participatory sensing; Metadata; Data science; User engagement; Citizen journalism; World Wide Web; Data quality; Data collection; Crowdsourcing; Mobile apps; Smartphone app; User modeling,OpenAlex,https://doi.org/10.5281/zenodo.18788547,公民科学; 分析（计算机编程）; 个性化; 计算机科学; 参与式传感; 元数据; 数据科学; 用户参与度; 公民新闻; 万维网; 数据质量; 数据收集; 众包; 移动应用; 智能手机应用; 用户建模
2024-04-08 Total Solar Eclipse ESID#004,2026,Eclipse; Solar eclipse; Computer science; Database; Timestamp; Data file,OpenAlex,https://doi.org/10.5281/zenodo.18793797,日蚀; 日食; 计算机科学; 数据库; 时间戳; 数据文件
Semantically enriched CAD models for digital manufacturing: a systematic review of model-based definition,2026,Computer science; Standardization; Documentation; Information model; Data science; Knowledge management; Software engineering; Key (lock); Digital transformation; Software; Systems engineering; Engineering; User story; Product lifecycle; Process management; World Wide Web; Product (mathematics); Building information modeling; Interoperation; Transformative learning; Information system; Digital library,OpenAlex,https://doi.org/10.1007/s10845-026-02794-7,计算机科学; 标准化; 文档; 信息模型; 数据科学; 知识管理; 软件工程; 钥匙（锁）; 数字化转型; 软件; 系统工程; 工程; 用户故事; 产品生命周期; 进程管理; 万维网; 产品（数学）; 建筑信息模型; 互操作; 转化式学习; 信息系统; 数字图书馆
User profiling in Citizen Science applications,2026,Citizen science; Profiling (computer programming); Personalization; Computer science; Participatory sensing; Metadata; Data science; User engagement; Citizen journalism; World Wide Web; Data quality; Data collection; Crowdsourcing; Mobile apps; Smartphone app; User modeling,OpenAlex,https://doi.org/10.5281/zenodo.18744798,公民科学; 分析（计算机编程）; 个性化; 计算机科学; 参与式传感; 元数据; 数据科学; 用户参与度; 公民新闻; 万维网; 数据质量; 数据收集; 众包; 移动应用; 智能手机应用; 用户建模
"The Ocean Microbiome Genetic Resource: Shared capacity and equitable access for the benefit of One Ocean, One Health",2026,Interoperability; Environmental resource management; Corporate governance; Metadata; Data sharing; Microbiome; Business; Equity (law); Blueprint; Cyberinfrastructure; Geography; Resource (disambiguation); Climate change; Sustainability; Biodiversity; Environmental planning; Discoverability,OpenAlex,https://doi.org/10.5281/zenodo.18771617,互操作性; 环境资源管理; 公司治理; 元数据; 数据共享; 微生物组; 商业; 衡平法; 蓝图; 信息基础设施; 地理; 资源（消歧义）; 气候变化; 可持续性; 生物多样性; 环境规划; 可发现性
"The Ocean Microbiome Genetic Resource: Shared capacity and equitable access for the benefit of One Ocean, One Health",2026,Interoperability; Environmental resource management; Corporate governance; Metadata; Data sharing; Microbiome; Business; Equity (law); Blueprint; Cyberinfrastructure; Geography; Resource (disambiguation); Climate change; Sustainability; Biodiversity; Environmental planning; Discoverability,OpenAlex,https://doi.org/10.5281/zenodo.18771618,互操作性; 环境资源管理; 公司治理; 元数据; 数据共享; 微生物组; 商业; 衡平法; 蓝图; 信息基础设施; 地理; 资源（消歧义）; 气候变化; 可持续性; 生物多样性; 环境规划; 可发现性
Editorial: Climate adaptations and challenges of non-native tree species in forest ecosystems,2026,Intraspecific competition; Ecology; Climate change; Adaptation (eye); Ecosystem; Range (aeronautics); Ecosystem ecology; Local adaptation; Forest ecology; Biology; Invasive species; Global change; Geography; Variation (astronomy); Biodiversity; Psychological resilience; Macroecology; Introduced species; Temporal scales; Selection (genetic algorithm); Global warming,OpenAlex,https://doi.org/10.3389/fpls.2026.1768503,种内竞争; 生态学; 气候变化; 适应（眼睛）; 生态系统; 航程（航空）; 生态系统生态学; 本地化适应; 森林生态学; 生物学; 入侵物种; 全球变化; 地理; 变化（天文学）; 生物多样性; 心理弹性; 宏生态学; 引进种; 时间尺度; 选择（遗传算法）; 全球变暖
"Angelism: An Integrated Bio-Causal Framework for the Formation, Collapse, and Transition of Civilizations",2026,Proposition; Epistemology; Universe; Event (particle physics); Causality (physics); Denial; Karl popper; Transition (genetics); Big Bang (financial markets); Philosophy of science; Supreme court; Law; Einstein; Theoretical physics; Phenomenon; Sociology,OpenAlex,https://doi.org/10.5281/zenodo.18754320,命题; 认识论; 宇宙; 事件（粒子物理学）; 因果关系（物理学）; 否认; 卡尔波普尔; 转变（遗传学）; 大爆炸（金融市场）; 科学哲学; 最高法院; 法律; 爱因斯坦; 理论物理学; 现象; 社会学
"Angelism: An Integrated Bio-Causal Framework for the Formation, Collapse, and Transition of Civilizations",2026,Proposition; Epistemology; Universe; Event (particle physics); Causality (physics); Denial; Karl popper; Transition (genetics); Big Bang (financial markets); Philosophy of science; Supreme court; Law; Einstein; Theoretical physics; Phenomenon; Sociology,OpenAlex,https://doi.org/10.5281/zenodo.18754360,命题; 认识论; 宇宙; 事件（粒子物理学）; 因果关系（物理学）; 否认; 卡尔波普尔; 转变（遗传学）; 大爆炸（金融市场）; 科学哲学; 最高法院; 法律; 爱因斯坦; 理论物理学; 现象; 社会学
